"Group" "Gene.set" "Gene"
"1809" "" "Autophagy" "MTMR1"
"1810" "" "Autophagy" "MTMR14"
"1811" "" "Autophagy" "MTMR2"
"1812" "" "Autophagy" "MTMR4"
"1813" "" "Autophagy" "MTMR6"
"1814" "" "Autophagy" "MTMR7"
"1815" "" "Autophagy" "MTMR8"
"1816" "" "Autophagy" "MTMR9"
"1817" "" "Autophagy" "MTOR"
"1818" "" "Autophagy" "MTRF1L"
"1819" "" "Autophagy" "MX1"
"1820" "" "Autophagy" "MX2"
"1821" "" "Autophagy" "MYD88"
"1822" "" "Autophagy" "MYLK"
"1823" "" "Autophagy" "MYLK3"
"1824" "" "Autophagy" "MYO3A"
"1825" "" "Autophagy" "NAPSA"
"1826" "" "Autophagy" "NBEA"
"1827" "" "Autophagy" "NBR1"
"1828" "" "Autophagy" "NCOA4"
"1829" "" "Autophagy" "NFE2L1"
"1830" "" "Autophagy" "NFE2L2"
"1831" "" "Autophagy" "NFE2L3"
"1832" "" "Autophagy" "NFKB1"
"1833" "" "Autophagy" "NFKB2"
"1834" "" "Autophagy" "NFKBIA"
"1835" "" "Autophagy" "NFKBIB"
"1836" "" "Autophagy" "NFKBID"
"1837" "" "Autophagy" "NFKBIE"
"1838" "" "Autophagy" "NFKBIZ"
"1839" "" "Autophagy" "NLRC3"
"1840" "" "Autophagy" "NLRC5"
"1841" "" "Autophagy" "NLRP1"
"1842" "" "Autophagy" "NLRP12"
"1843" "" "Autophagy" "NLRP13"
"1844" "" "Autophagy" "NLRP14"
"1845" "" "Autophagy" "NLRP3"
"1846" "" "Autophagy" "NLRP4"
"1847" "" "Autophagy" "NLRP5"
"1848" "" "Autophagy" "NLRP7"
"1849" "" "Autophagy" "NLRP8"
"1850" "" "Autophagy" "NLRP9"
"1851" "" "Autophagy" "NOD1"
"1852" "" "Autophagy" "NOD2"
"1853" "" "Autophagy" "NPAS2"
"1854" "" "Autophagy" "NPAS3"
"1855" "" "Autophagy" "NRAS"
"1856" "" "Autophagy" "NRBF2"
"1857" "" "Autophagy" "NTRK2"
"1858" "" "Autophagy" "NUAK1"
"1859" "" "Autophagy" "NUAK2"
"1860" "" "Autophagy" "NVL"
"1861" "" "Autophagy" "OPA1"
"1862" "" "Autophagy" "OPHN1"
"1863" "" "Autophagy" "PA2G4"
"1864" "" "Autophagy" "PAK1"
"1865" "" "Autophagy" "PAK2"
"1866" "" "Autophagy" "PAK3"
"1867" "" "Autophagy" "PAK4"
"1868" "" "Autophagy" "PAK6"
"1869" "" "Autophagy" "PAK7"
"1870" "" "Autophagy" "PARK2"
"1871" "" "Autophagy" "PDK1"
"1872" "" "Autophagy" "PDPK1"
"1873" "" "Autophagy" "PEX1"
"1874" "" "Autophagy" "PEX5"
"1875" "" "Autophagy" "PEX5L"
"1876" "" "Autophagy" "PGA3"
"1877" "" "Autophagy" "PGA4"
"1878" "" "Autophagy" "PGA5"
"1879" "" "Autophagy" "PGAM5"
"1880" "" "Autophagy" "PI4KB"
"1881" "" "Autophagy" "PIK3C2A"
"1882" "" "Autophagy" "PIK3C2B"
"1883" "" "Autophagy" "PIK3C3"
"1884" "" "Autophagy" "PIK3CA"
"1885" "" "Autophagy" "PIK3CB"
"1886" "" "Autophagy" "PIK3CD"
"1887" "" "Autophagy" "PIK3CG"
"1888" "" "Autophagy" "PIK3R4"
"1889" "" "Autophagy" "PINK1"
"1890" "" "Autophagy" "PIP4K2A"
"1891" "" "Autophagy" "PIP5K1A"
"1892" "" "Autophagy" "PIP5K1B"
"1893" "" "Autophagy" "PIP5K1C"
"1894" "" "Autophagy" "PKN1"
"1895" "" "Autophagy" "PKN2"
"1896" "" "Autophagy" "PKN3"
"1897" "" "Autophagy" "PLCB4"
"1898" "" "Autophagy" "PLCD1"
"1899" "" "Autophagy" "PLCG1"
"1900" "" "Autophagy" "PLCH1"
"1901" "" "Autophagy" "PLCH2"
"1902" "" "Autophagy" "PLD1"
"1903" "" "Autophagy" "PLD2"
"1904" "" "Autophagy" "PNCK"
"1905" "" "Autophagy" "POC1A"
"1906" "" "Autophagy" "POC1B"
"1907" "" "Autophagy" "PPP1CA"
"1908" "" "Autophagy" "PPP1CC"
"1909" "" "Autophagy" "PPP2CA"
"1910" "" "Autophagy" "PPP2CB"
"1911" "" "Autophagy" "PPP2R1A"
"1912" "" "Autophagy" "PPP2R1B"
"1913" "" "Autophagy" "PPP2R2A"
"1914" "" "Autophagy" "PPP2R2B"
"1915" "" "Autophagy" "PPP2R2C"
"1916" "" "Autophagy" "PPP2R2D"
"1917" "" "Autophagy" "PPP2R3A"
"1918" "" "Autophagy" "PPP2R3B"
"1919" "" "Autophagy" "PPP2R3C"
"1920" "" "Autophagy" "PPP2R4"
"1921" "" "Autophagy" "PPP2R5A"
"1922" "" "Autophagy" "PPP2R5B"
"1923" "" "Autophagy" "PPP2R5C"
"1924" "" "Autophagy" "PPP2R5D"
"1925" "" "Autophagy" "PPP2R5E"
"1926" "" "Autophagy" "PPP4C"
"1927" "" "Autophagy" "PPP6C"
"1928" "" "Autophagy" "PREX1"
"1929" "" "Autophagy" "PREX2"
"1930" "" "Autophagy" "PRKAA1"
"1931" "" "Autophagy" "PRKAA2"
"1932" "" "Autophagy" "PRKAB1"
"1933" "" "Autophagy" "PRKAB2"
"1934" "" "Autophagy" "PRKACA"
"1935" "" "Autophagy" "PRKACB"
"1936" "" "Autophagy" "PRKCA"
"1937" "" "Autophagy" "PRKCB"
"1938" "" "Autophagy" "PRKCD"
"1939" "" "Autophagy" "PRKCE"
"1940" "" "Autophagy" "PRKCG"
"1941" "" "Autophagy" "PRKCH"
"1942" "" "Autophagy" "PRKCI"
"1943" "" "Autophagy" "PRKCQ"
"1944" "" "Autophagy" "PRKCZ"
"1945" "" "Autophagy" "PRKDC"
"1946" "" "Autophagy" "PRMT1"
"1947" "" "Autophagy" "PRMT3"
"1948" "" "Autophagy" "PRMT8"
"1949" "" "Autophagy" "PRR5"
"1950" "" "Autophagy" "PRR5L"
"1951" "" "Autophagy" "PTEN"
"1952" "" "Autophagy" "RAB10"
"1953" "" "Autophagy" "RAB12"
"1954" "" "Autophagy" "RAB1A"
"1955" "" "Autophagy" "RAB1B"
"1956" "" "Autophagy" "RAB33B"
"1957" "" "Autophagy" "RAB5A"
"1958" "" "Autophagy" "RAB5B"
"1959" "" "Autophagy" "RAB5C"
"1960" "" "Autophagy" "RAB7A"
"1961" "" "Autophagy" "RAB8A"
"1962" "" "Autophagy" "RAB9A"
"1963" "" "Autophagy" "RABGEF1"
"1964" "" "Autophagy" "RAF1"
"1965" "" "Autophagy" "RALA"
"1966" "" "Autophagy" "RALB"
"1967" "" "Autophagy" "RALGAPA1"
"1968" "" "Autophagy" "RALGAPA2"
"1969" "" "Autophagy" "RB1CC1"
"1970" "" "Autophagy" "RCAN1"
"1971" "" "Autophagy" "REL"
"1972" "" "Autophagy" "RELA"
"1973" "" "Autophagy" "RELB"
"1974" "" "Autophagy" "RET"
"1975" "" "Autophagy" "RGL1"
"1976" "" "Autophagy" "RGS19"
"1977" "" "Autophagy" "RHEB"
"1978" "" "Autophagy" "RICTOR"
"1979" "" "Autophagy" "RIPK1"
"1980" "" "Autophagy" "RIPK4"
"1981" "" "Autophagy" "RPS6KA1"
"1982" "" "Autophagy" "RPS6KA3"
"1983" "" "Autophagy" "RPS6KA4"
"1984" "" "Autophagy" "RPS6KA6"
"1985" "" "Autophagy" "RPS6KB1"
"1986" "" "Autophagy" "RPS6KB2"
"1987" "" "Autophagy" "RPTOR"
"1988" "" "Autophagy" "RRAGA"
"1989" "" "Autophagy" "RRAGB"
"1990" "" "Autophagy" "RRAGC"
"1991" "" "Autophagy" "RRAGD"
"1992" "" "Autophagy" "RUBCN"
"1993" "" "Autophagy" "RUNX1"
"1994" "" "Autophagy" "RUNX3"
"1995" "" "Autophagy" "RYR1"
"1996" "" "Autophagy" "RYR2"
"1997" "" "Autophagy" "SAR1A"
"1998" "" "Autophagy" "SAR1B"
"1999" "" "Autophagy" "SBF2"
"2000" "" "Autophagy" "SCOC"
"2001" "" "Autophagy" "SEC16A"
"2002" "" "Autophagy" "SEC16B"
"2003" "" "Autophagy" "SEC23A"
"2004" "" "Autophagy" "SEC23B"
"2005" "" "Autophagy" "SEC24B"
"2006" "" "Autophagy" "SEC24C"
"2007" "" "Autophagy" "SEC24D"
"2008" "" "Autophagy" "SESN1"
"2009" "" "Autophagy" "SESN2"
"2010" "" "Autophagy" "SESN3"
"2011" "" "Autophagy" "SGK2"
"2012" "" "Autophagy" "SH3GL1"
"2013" "" "Autophagy" "SH3GL2"
"2014" "" "Autophagy" "SH3GL3"
"2015" "" "Autophagy" "SH3GLB1"
"2016" "" "Autophagy" "SH3GLB2"
"2017" "" "Autophagy" "SHC1"
"2018" "" "Autophagy" "SHC2"
"2019" "" "Autophagy" "SHC3"
"2020" "" "Autophagy" "SHC4"
"2021" "" "Autophagy" "SIDT1"
"2022" "" "Autophagy" "SIDT2"
"2023" "" "Autophagy" "SIK1"
"2024" "" "Autophagy" "SIK2"
"2025" "" "Autophagy" "SIK3"
"2026" "" "Autophagy" "SIM2"
"2027" "" "Autophagy" "SIN3A"
"2028" "" "Autophagy" "SIN3B"
"2029" "" "Autophagy" "SIPA1L3"
"2030" "" "Autophagy" "SIRT1"
"2031" "" "Autophagy" "SLC1A1"
"2032" "" "Autophagy" "SLC1A2"
"2033" "" "Autophagy" "SLC1A4"
"2034" "" "Autophagy" "SLC1A5"
"2035" "" "Autophagy" "SLC1A6"
"2036" "" "Autophagy" "SLC1A7"
"2037" "" "Autophagy" "SLC36A1"
"2038" "" "Autophagy" "SLC36A4"
"2039" "" "Autophagy" "SLC3A1"
"2040" "" "Autophagy" "SLC3A2"
"2041" "" "Autophagy" "SLC7A10"
"2042" "" "Autophagy" "SLC7A11"
"2043" "" "Autophagy" "SLC7A5"
"2044" "" "Autophagy" "SLC7A6"
"2045" "" "Autophagy" "SLC7A7"
"2046" "" "Autophagy" "SLC7A8"
"2047" "" "Autophagy" "SLC7A9"
"2048" "" "Autophagy" "SMPD1"
"2049" "" "Autophagy" "SMPDL3B"
"2050" "" "Autophagy" "SNAP29"
"2051" "" "Autophagy" "SNRK"
"2052" "" "Autophagy" "SNRNP40"
"2053" "" "Autophagy" "SNX1"
"2054" "" "Autophagy" "SNX30"
"2055" "" "Autophagy" "SNX4"
"2056" "" "Autophagy" "SOD1"
"2057" "" "Autophagy" "SOD2"
"2058" "" "Autophagy" "SOS1"
"2059" "" "Autophagy" "SOS2"
"2060" "" "Autophagy" "SPATA13"
"2061" "" "Autophagy" "SPATA5"
"2062" "" "Autophagy" "SPATA5L1"
"2063" "" "Autophagy" "SPG7"
"2064" "" "Autophagy" "SQSTM1"
"2065" "" "Autophagy" "SRC"
"2066" "" "Autophagy" "STK11"
"2067" "" "Autophagy" "STK24"
"2068" "" "Autophagy" "STK25"
"2069" "" "Autophagy" "STK26"
"2070" "" "Autophagy" "STK36"
"2071" "" "Autophagy" "STK38L"
"2072" "" "Autophagy" "STK4"
"2073" "" "Autophagy" "STX17"
"2074" "" "Autophagy" "STX7"
"2075" "" "Autophagy" "STX8"
"2076" "" "Autophagy" "STXBP1"
"2077" "" "Autophagy" "STXBP2"
"2078" "" "Autophagy" "STXBP3"
"2079" "" "Autophagy" "SUPT20H"
"2080" "" "Autophagy" "TBC1D12"
"2081" "" "Autophagy" "TBC1D14"
"2082" "" "Autophagy" "TBC1D25"
"2083" "" "Autophagy" "TBC1D4"
"2084" "" "Autophagy" "TBC1D5"
"2085" "" "Autophagy" "TBC1D7"
"2086" "" "Autophagy" "TBK1"
"2087" "" "Autophagy" "TECPR1"
"2088" "" "Autophagy" "TELO2"
"2089" "" "Autophagy" "TEP1"
"2090" "" "Autophagy" "TFE3"
"2091" "" "Autophagy" "TFEB"
"2092" "" "Autophagy" "TGFBRAP1"
"2093" "" "Autophagy" "TIGAR"
"2094" "" "Autophagy" "TM9SF1"
"2095" "" "Autophagy" "TM9SF2"
"2096" "" "Autophagy" "TM9SF3"
"2097" "" "Autophagy" "TM9SF4"
"2098" "" "Autophagy" "TMEM173"
"2099" "" "Autophagy" "TMEM74"
"2100" "" "Autophagy" "TNFAIP2"
"2101" "" "Autophagy" "TNIK"
"2102" "" "Autophagy" "TNS1"
"2103" "" "Autophagy" "TNS2"
"2104" "" "Autophagy" "TNS3"
"2105" "" "Autophagy" "TOMM7"
"2106" "" "Autophagy" "TOR1B"
"2107" "" "Autophagy" "TP53INP2"
"2108" "" "Autophagy" "TPR"
"2109" "" "Autophagy" "TPTE2"
"2110" "" "Autophagy" "TRADD"
"2111" "" "Autophagy" "TRAF1"
"2112" "" "Autophagy" "TRAF2"
"2113" "" "Autophagy" "TRAF3"
"2114" "" "Autophagy" "TRAF4"
"2115" "" "Autophagy" "TRAF5"
"2116" "" "Autophagy" "TRAF6"
"2117" "" "Autophagy" "TRAPPC1"
"2118" "" "Autophagy" "TRAPPC10"
"2119" "" "Autophagy" "TRAPPC2"
"2120" "" "Autophagy" "TRAPPC3"
"2121" "" "Autophagy" "TRAPPC4"
"2122" "" "Autophagy" "TRAPPC5"
"2123" "" "Autophagy" "TRAPPC6A"
"2124" "" "Autophagy" "TRAPPC6B"
"2125" "" "Autophagy" "TRAPPC8"
"2126" "" "Autophagy" "TRAPPC9"
"2127" "" "Autophagy" "TRRAP"
"2128" "" "Autophagy" "TSC1"
"2129" "" "Autophagy" "TSC2"
"2130" "" "Autophagy" "UBB"
"2131" "" "Autophagy" "UBC"
"2132" "" "Autophagy" "UBE2A"
"2133" "" "Autophagy" "UBE2D2"
"2134" "" "Autophagy" "UBE2D3"
"2135" "" "Autophagy" "UBE2H"
"2136" "" "Autophagy" "UBE2J2"
"2137" "" "Autophagy" "UBE2L3"
"2138" "" "Autophagy" "UBE2N"
"2139" "" "Autophagy" "UGT1A1"
"2140" "" "Autophagy" "UGT1A10"
"2141" "" "Autophagy" "UGT1A6"
"2142" "" "Autophagy" "UGT1A9"
"2143" "" "Autophagy" "UGT2A1"
"2144" "" "Autophagy" "UGT2A3"
"2145" "" "Autophagy" "UGT2B10"
"2146" "" "Autophagy" "UGT2B15"
"2147" "" "Autophagy" "UGT2B17"
"2148" "" "Autophagy" "UGT2B28"
"2149" "" "Autophagy" "UGT2B4"
"2150" "" "Autophagy" "UGT2B7"
"2151" "" "Autophagy" "ULK1"
"2152" "" "Autophagy" "ULK2"
"2153" "" "Autophagy" "ULK3"
"2154" "" "Autophagy" "UVRAG"
"2155" "" "Autophagy" "VAMP3"
"2156" "" "Autophagy" "VAMP7"
"2157" "" "Autophagy" "VAMP8"
"2158" "" "Autophagy" "VCP"
"2159" "" "Autophagy" "VDAC1"
"2160" "" "Autophagy" "VDAC2"
"2161" "" "Autophagy" "VDAC3"
"2162" "" "Autophagy" "VIM"
"2163" "" "Autophagy" "VMP1"
"2164" "" "Autophagy" "VPS13A"
"2165" "" "Autophagy" "VPS13C"
"2166" "" "Autophagy" "VPS16"
"2167" "" "Autophagy" "VPS18"
"2168" "" "Autophagy" "VPS33A"
"2169" "" "Autophagy" "VPS33B"
"2170" "" "Autophagy" "VPS39"
"2171" "" "Autophagy" "VPS41"
"2172" "" "Autophagy" "VPS45"
"2173" "" "Autophagy" "VTI1B"
"2174" "" "Autophagy" "WAC"
"2175" "" "Autophagy" "WDFY3"
"2176" "" "Autophagy" "WDFY4"
"2177" "" "Autophagy" "WDR3"
"2178" "" "Autophagy" "WDR45"
"2179" "" "Autophagy" "WDR45B"
"2180" "" "Autophagy" "WDR5"
"2181" "" "Autophagy" "WDR5B"
"2182" "" "Autophagy" "WIPI1"
"2183" "" "Autophagy" "WIPI2"
"2184" "" "Autophagy" "YES1"
"2185" "" "Autophagy" "YME1L1"
"2186" "" "Autophagy" "ZFYVE1"
"2187" "" "Autophagy" "APOL1"
"2188" "" "Autophagy" "ARSA"
"2189" "" "Autophagy" "ARSB"
"2190" "" "Autophagy" "ATF6"
"2191" "" "Autophagy" "ATIC"
"2192" "" "Autophagy" "BAG1"
"2193" "" "Autophagy" "BAK1"
"2194" "" "Autophagy" "BAX"
"2195" "" "Autophagy" "BID"
"2196" "" "Autophagy" "BIRC5"
"2197" "" "Autophagy" "BIRC6"
"2198" "" "Autophagy" "BNIP1"
"2199" "" "Autophagy" "BNIP3L"
"2200" "" "Autophagy" "C17orf88"
"2201" "" "Autophagy" "CANX"
"2202" "" "Autophagy" "CASP1"
"2203" "" "Autophagy" "CASP4"
"2204" "" "Autophagy" "CASP8"
"2205" "" "Autophagy" "CCL2"
"2206" "" "Autophagy" "CCR2"
"2207" "" "Autophagy" "CD46"
"2208" "" "Autophagy" "CDKN1A"
"2209" "" "Autophagy" "CFLAR"
"2210" "" "Autophagy" "CHMP2B"
"2211" "" "Autophagy" "CHMP4B"
"2212" "" "Autophagy" "CLN3"
"2213" "" "Autophagy" "CX3CL1"
"2214" "" "Autophagy" "CXCR4"
"2215" "" "Autophagy" "DAPK2"
"2216" "" "Autophagy" "DDIT3"
"2217" "" "Autophagy" "DLC1"
"2218" "" "Autophagy" "DNAJB1"
"2219" "" "Autophagy" "DNAJB9"
"2220" "" "Autophagy" "DRAM1"
"2221" "" "Autophagy" "EDEM1"
"2222" "" "Autophagy" "EEF2"
"2223" "" "Autophagy" "EEF2K"
"2224" "" "Autophagy" "EIF4G1"
"2225" "" "Autophagy" "ERO1L"
"2226" "" "Autophagy" "FADD"
"2227" "" "Autophagy" "FAS"
"2228" "" "Autophagy" "FKBP1B"
"2229" "" "Autophagy" "GAA"
"2230" "" "Autophagy" "GNAI3"
"2231" "" "Autophagy" "GNB2L1"
"2232" "" "Autophagy" "GRID1"
"2233" "" "Autophagy" "GRID2"
"2234" "" "Autophagy" "HGS"
"2235" "" "Autophagy" "HSP90AB1"
"2236" "" "Autophagy" "HSPB8"
"2237" "" "Autophagy" "IFNG"
"2238" "" "Autophagy" "IKBKB"
"2239" "" "Autophagy" "IKBKE"
"2240" "" "Autophagy" "IL24"
"2241" "" "Autophagy" "ITGA3"
"2242" "" "Autophagy" "ITGA6"
"2243" "" "Autophagy" "ITGB1"
"2244" "" "Autophagy" "ITGB4"
"2245" "" "Autophagy" "KIF5B"
"2246" "" "Autophagy" "MAPK9"
"2247" "" "Autophagy" "MBTPS2"
"2248" "" "Autophagy" "MYC"
"2249" "" "Autophagy" "NAF1"
"2250" "" "Autophagy" "NAMPT"
"2251" "" "Autophagy" "NCKAP1"
"2252" "" "Autophagy" "NKX2-3"
"2253" "" "Autophagy" "NLRC4"
"2254" "" "Autophagy" "NPC1"
"2255" "" "Autophagy" "NRG1"
"2256" "" "Autophagy" "NRG2"
"2257" "" "Autophagy" "NRG3"
"2258" "" "Autophagy" "P4HB"
"2259" "" "Autophagy" "PARP1"
"2260" "" "Autophagy" "PEA15"
"2261" "" "Autophagy" "PELP1"
"2262" "" "Autophagy" "PEX14"
"2263" "" "Autophagy" "PEX3"
"2264" "" "Autophagy" "PPP1R15A"
"2265" "" "Autophagy" "PRKAR1A"
"2266" "" "Autophagy" "PTK6"
"2267" "" "Autophagy" "RAB11A"
"2268" "" "Autophagy" "RAB24"
"2269" "" "Autophagy" "RAC1"
"2270" "" "Autophagy" "RB1"
"2271" "" "Autophagy" "SERPINA1"
"2272" "" "Autophagy" "SIRT2"
"2273" "" "Autophagy" "SPHK1"
"2274" "" "Autophagy" "SPNS1"
"2275" "" "Autophagy" "ST13"
"2276" "" "Autophagy" "TNFSF10"
"2277" "" "Autophagy" "TP53"
"2278" "" "Autophagy" "TP63"
"2279" "" "Autophagy" "TP73"
"2280" "" "Autophagy" "TUSC1"
"2281" "" "Autophagy" "USP10"
"2282" "" "Autophagy" "VEGFA"
"2283" "" "Autophagy" "PDPK1"
"2284" "" "Autophagy" "RHEB"
"2285" "" "Autophagy" "IGBP1"
"2286" "" "Autophagy" "ATG101"
"2287" "" "Autophagy" "RAB39B"
"2288" "" "Autophagy" "RRAGA"
"2289" "" "Autophagy" "RRAGB"
"2290" "" "Autophagy" "BCL2"
"2291" "" "Autophagy" "NRBF2"
"2292" "" "Autophagy" "TRAF6"
"2293" "" "Autophagy" "HMGB1"
"2294" "" "Autophagy" "PRAP1"
"2295" "" "Autophagy" "ATG12"
"2296" "" "Autophagy" "GABARAP"
"2297" "" "Autophagy" "RAB7A"
"2298" "" "Autophagy" "RAB7B"
"2299" "" "Autophagy" "CTSL"
"2300" "" "Longevity regulating pathway" "INS"
"2301" "" "Longevity regulating pathway" "INSR"
"2302" "" "Longevity regulating pathway" "IGF1"
"2303" "" "Longevity regulating pathway" "IGF1R"
"2304" "" "Longevity regulating pathway" "IRS1"
"2305" "" "Longevity regulating pathway" "IRS2"
"2306" "" "Longevity regulating pathway" "IRS4"
"2307" "" "Longevity regulating pathway" "HRAS"
"2308" "" "Longevity regulating pathway" "KRAS"
"2309" "" "Longevity regulating pathway" "NRAS"
"2310" "" "Longevity regulating pathway" "PIK3CA"
"2311" "" "Longevity regulating pathway" "PIK3CB"
"2312" "" "Longevity regulating pathway" "PIK3CD"
"2313" "" "Longevity regulating pathway" "PIK3R1"
"2314" "" "Longevity regulating pathway" "PIK3R2"
"2315" "" "Longevity regulating pathway" "PIK3R3"
"2316" "" "Longevity regulating pathway" "AKT1"
"2317" "" "Longevity regulating pathway" "ADCY1"
"2318" "" "Longevity regulating pathway" "ADCY2"
"2319" "" "Longevity regulating pathway" "ADCY3"
"2320" "" "Longevity regulating pathway" "ADCY4"
"2321" "" "Longevity regulating pathway" "ADCY5"
"2322" "" "Longevity regulating pathway" "ADCY6"
"2323" "" "Longevity regulating pathway" "ADCY7"
"2324" "" "Longevity regulating pathway" "ADCY8"
"2325" "" "Longevity regulating pathway" "ADCY9"
"2326" "" "Longevity regulating pathway" "CREB1"
"2327" "" "Longevity regulating pathway" "ATF2"
"2328" "" "Longevity regulating pathway" "CREB3"
"2329" "" "Longevity regulating pathway" "ATF4"
"2330" "" "Longevity regulating pathway" "CREB5"
"2331" "" "Longevity regulating pathway" "ATF6B"
"2332" "" "Longevity regulating pathway" "EHMT1"
"2333" "" "Longevity regulating pathway" "FOXO1"
"2334" "" "Longevity regulating pathway" "FOXO3"
"2335" "" "Longevity regulating pathway" "SOD2"
"2336" "" "Longevity regulating pathway" "CAT"
"2337" "" "Longevity regulating pathway" "ATG5"
"2338" "" "Longevity regulating pathway" "KL"
"2339" "" "Longevity regulating pathway" "TSC1"
"2340" "" "Longevity regulating pathway" "TSC2"
"2341" "" "Longevity regulating pathway" "RHEB"
"2342" "" "Longevity regulating pathway" "MTOR"
"2343" "" "Longevity regulating pathway" "RPTOR"
"2344" "" "Longevity regulating pathway" "AKT1S1"
"2345" "" "Longevity regulating pathway" "ULK1"
"2346" "" "Longevity regulating pathway" "ATG13"
"2347" "" "Longevity regulating pathway" "RB1CC1"
"2348" "" "Longevity regulating pathway" "ATG101"
"2349" "" "Longevity regulating pathway" "RPS6KB1"
"2350" "" "Longevity regulating pathway" "RPS6KB2"
"2351" "" "Longevity regulating pathway" "EIF4EBP1"
"2352" "" "Longevity regulating pathway" "EIF4E"
"2353" "" "Longevity regulating pathway" "ADIPOQ"
"2354" "" "Longevity regulating pathway" "ADIPOR1"
"2355" "" "Longevity regulating pathway" "ADIPOR2"
"2356" "" "Longevity regulating pathway" "APPL1"
"2357" "" "Longevity regulating pathway" "CAMKK2"
"2358" "" "Longevity regulating pathway" "PRKAA2"
"2359" "" "Longevity regulating pathway" "PRKAB"
"2360" "" "Longevity regulating pathway" "PRKAG"
"2361" "" "Longevity regulating pathway" "SIRT1"
"2362" "" "Longevity regulating pathway" "BAX"
"2363" "" "Longevity regulating pathway" "TP53"
"2364" "" "Longevity regulating pathway" "NFKB1"
"2365" "" "Longevity regulating pathway" "RELA"
"2366" "" "Longevity regulating pathway" "PPARG"
"2367" "" "Longevity regulating pathway" "PPARGC1A"
"2368" "" "Longevity regulating pathway" "STK11"
"2369" "" "Longevity regulating pathway" "SESN1"
"2370" "" "Longevity regulating pathway" "SESN3"
"2371" "" "Longevity regulating pathway" "SESN2"
"2372" "" "Longevity regulating pathway" "CAMK4"
"2373" "" "Cellular senescence" "TGFB1"
"2374" "" "Cellular senescence" "TGFB2"
"2375" "" "Cellular senescence" "TGFB3"
"2376" "" "Cellular senescence" "TGFBR1"
"2377" "" "Cellular senescence" "TGFBR2"
"2378" "" "Cellular senescence" "SMAD2"
"2379" "" "Cellular senescence" "SMAD3"
"2380" "" "Cellular senescence" "CDKN2B"
"2381" "" "Cellular senescence" "CDK4"
"2382" "" "Cellular senescence" "CDK6"
"2383" "" "Cellular senescence" "CCND1"
"2384" "" "Cellular senescence" "CCND2"
"2385" "" "Cellular senescence" "CCND3"
"2386" "" "Cellular senescence" "RB1"
"2387" "" "Cellular senescence" "RBL1"
"2388" "" "Cellular senescence" "RBL2"
"2389" "" "Cellular senescence" "E2F1"
"2390" "" "Cellular senescence" "E2F2"
"2391" "" "Cellular senescence" "E2F3"
"2392" "" "Cellular senescence" "PIK3CA"
"2393" "" "Cellular senescence" "PIK3CB"
"2394" "" "Cellular senescence" "PIK3CD"
"2395" "" "Cellular senescence" "PIK3R1"
"2396" "" "Cellular senescence" "PIK3R2"
"2397" "" "Cellular senescence" "PIK3R3"
"2398" "" "Cellular senescence" "FOXO1"
"2399" "" "Cellular senescence" "FOXO3"
"2400" "" "Cellular senescence" "CDKN1A"
"2401" "" "Cellular senescence" "CDK2"
"2402" "" "Cellular senescence" "CCNE1"
"2403" "" "Cellular senescence" "KIR2DL4"
"2404" "" "Cellular senescence" "KRAS"
"2405" "" "Cellular senescence" "NRAS"
"2406" "" "Cellular senescence" "RRAS"
